"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
24	0.593062507275055	7	7	"diabetes-vid"	0.375
25	0.43603515625	7	7	"diabetes-vid"	0.375
26	0.552238805970149	7	7	"diabetes-vid"	0.375
27	0.589520202020202	7	7	"diabetes-vid"	0.375
28	0.647974537037037	7	7	"diabetes-vid"	0.375
29	0.590865671641791	7	7	"diabetes-vid"	0.375
30	0.492955223880597	7	7	"diabetes-vid"	0.375
1	0.484606481481481	8	8	"diabetes-vid"	0.375
2	0.586190187764991	8	8	"diabetes-vid"	0.375
3	0.568229358927033	8	8	"diabetes-vid"	0.375
4	0.617507195595044	8	8	"diabetes-vid"	0.375
5	0.602915632754342	8	8	"diabetes-vid"	0.375
6	0.618091334894614	8	8	"diabetes-vid"	0.375
7	0.504074030962635	8	8	"diabetes-vid"	0.375
8	0.649936687003569	8	8	"diabetes-vid"	0.375
9	0.575243017103482	8	8	"diabetes-vid"	0.375
10	0.547280092592593	8	8	"diabetes-vid"	0.375
11	0.561477892186554	8	8	"diabetes-vid"	0.375
12	0.650023719165085	8	8	"diabetes-vid"	0.375
13	0.487394957983193	8	8	"diabetes-vid"	0.375
14	0.486280300233789	8	8	"diabetes-vid"	0.375
15	0.568688670829616	8	8	"diabetes-vid"	0.375
16	0.599910793933987	8	8	"diabetes-vid"	0.375
17	0.72572148419606	8	8	"diabetes-vid"	0.375
18	0.641611144760751	8	8	"diabetes-vid"	0.375
19	0.555084246494639	8	8	"diabetes-vid"	0.375
20	0.50487012987013	8	8	"diabetes-vid"	0.375
21	0.593392120934494	8	8	"diabetes-vid"	0.375
22	0.594354838709677	8	8	"diabetes-vid"	0.375
23	0.5701904296875	8	8	"diabetes-vid"	0.375
24	0.536159903089037	8	8	"diabetes-vid"	0.375
25	0.532520325203252	8	8	"diabetes-vid"	0.375
26	0.433618233618234	8	8	"diabetes-vid"	0.375
27	0.662573099415205	8	8	"diabetes-vid"	0.375
28	0.531535477412089	8	8	"diabetes-vid"	0.375
29	0.581206088992974	8	8	"diabetes-vid"	0.375
30	0.497035104364326	8	8	"diabetes-vid"	0.375
1	0.499940298507463	9	9	"diabetes-vid"	0.375
2	0.668710918710919	9	9	"diabetes-vid"	0.375
3	0.543410293410293	9	9	"diabetes-vid"	0.375
4	0.566512326367163	9	9	"diabetes-vid"	0.375
5	0.543911007025761	9	9	"diabetes-vid"	0.375
6	0.614125753660637	9	9	"diabetes-vid"	0.375
7	0.493543956043956	9	9	"diabetes-vid"	0.375
8	0.554103535353535	9	9	"diabetes-vid"	0.375
9	0.620125712955418	9	9	"diabetes-vid"	0.375
10	0.558626865671642	9	9	"diabetes-vid"	0.375
11	0.60638045540797	9	9	"diabetes-vid"	0.375
12	0.471290127195639	9	9	"diabetes-vid"	0.375
13	0.5968017578125	9	9	"diabetes-vid"	0.375
14	0.565051483949122	9	9	"diabetes-vid"	0.375
15	0.590735312858417	9	9	"diabetes-vid"	0.375
16	0.481516746947463	9	9	"diabetes-vid"	0.375
17	0.504310344827586	9	9	"diabetes-vid"	0.375
18	0.437027121406123	9	9	"diabetes-vid"	0.375
19	0.437757672927164	9	9	"diabetes-vid"	0.375
20	0.586718659061809	9	9	"diabetes-vid"	0.375
21	0.692125984251968	9	9	"diabetes-vid"	0.375
22	0.525653860593167	9	9	"diabetes-vid"	0.375
23	0.542708333333333	9	9	"diabetes-vid"	0.375
24	0.629480490018149	9	9	"diabetes-vid"	0.375
25	0.537905092592593	9	9	"diabetes-vid"	0.375
26	0.489190687361419	9	9	"diabetes-vid"	0.375
27	0.700412964585158	9	9	"diabetes-vid"	0.375
28	0.616835820895522	9	9	"diabetes-vid"	0.375
29	0.592568277310924	9	9	"diabetes-vid"	0.375
30	0.586969034189018	9	9	"diabetes-vid"	0.375
1	0.609619140625	10	10	"diabetes-vid"	0.375
2	0.535875237191651	10	10	"diabetes-vid"	0.375
3	0.412336514669495	10	10	"diabetes-vid"	0.375
4	0.542621082621083	10	10	"diabetes-vid"	0.375
5	0.618835223652351	10	10	"diabetes-vid"	0.375
6	0.668623737373737	10	10	"diabetes-vid"	0.375
7	0.51177303139475	10	10	"diabetes-vid"	0.375
8	0.617899679340357	10	10	"diabetes-vid"	0.375
9	0.564412238325282	10	10	"diabetes-vid"	0.375
10	0.556118337746057	10	10	"diabetes-vid"	0.375
11	0.5303955078125	10	10	"diabetes-vid"	0.375
12	0.493956043956044	10	10	"diabetes-vid"	0.375
13	0.532114183764496	10	10	"diabetes-vid"	0.375
14	0.528	10	10	"diabetes-vid"	0.375
15	0.527218120385434	10	10	"diabetes-vid"	0.375
16	0.532646880678377	10	10	"diabetes-vid"	0.375
17	0.528679653679654	10	10	"diabetes-vid"	0.375
18	0.525957397276219	10	10	"diabetes-vid"	0.375
19	0.46234772978959	10	10	"diabetes-vid"	0.375
20	0.544988111625579	10	10	"diabetes-vid"	0.375
21	0.539701492537313	10	10	"diabetes-vid"	0.375
22	0.47821044921875	10	10	"diabetes-vid"	0.375
23	0.550702576112412	10	10	"diabetes-vid"	0.375
24	0.576240694789082	10	10	"diabetes-vid"	0.375
25	0.544618055555556	10	10	"diabetes-vid"	0.375
26	0.604340277777778	10	10	"diabetes-vid"	0.375
27	0.505844715147041	10	10	"diabetes-vid"	0.375
28	0.518208955223881	10	10	"diabetes-vid"	0.375
29	0.604984093319194	10	10	"diabetes-vid"	0.375
30	0.493481550459783	10	10	"diabetes-vid"	0.375
1	0.52271110056926	11	11	"diabetes-vid"	0.375
2	0.599004683840749	11	11	"diabetes-vid"	0.375
3	0.551741109880645	11	11	"diabetes-vid"	0.375
4	0.556563634088349	11	11	"diabetes-vid"	0.375
5	0.554532967032967	11	11	"diabetes-vid"	0.375
6	0.481481481481481	11	11	"diabetes-vid"	0.375
7	0.545007115749526	11	11	"diabetes-vid"	0.375
8	0.582765151515152	11	11	"diabetes-vid"	0.375
9	0.568662818662819	11	11	"diabetes-vid"	0.375
10	0.509333486028401	11	11	"diabetes-vid"	0.375
11	0.503879892037787	11	11	"diabetes-vid"	0.375
12	0.527135069654755	11	11	"diabetes-vid"	0.375
13	0.559923711086502	11	11	"diabetes-vid"	0.375
14	0.629523591387998	11	11	"diabetes-vid"	0.375
15	0.53638726445744	11	11	"diabetes-vid"	0.375
16	0.495247366010078	11	11	"diabetes-vid"	0.375
17	0.514507462686567	11	11	"diabetes-vid"	0.375
18	0.505764966740576	11	11	"diabetes-vid"	0.375
19	0.527751423149905	11	11	"diabetes-vid"	0.375
20	0.478282268979943	11	11	"diabetes-vid"	0.375
21	0.497658079625293	11	11	"diabetes-vid"	0.375
22	0.518648555312536	11	11	"diabetes-vid"	0.375
23	0.569276708692767	11	11	"diabetes-vid"	0.375
24	0.584873199949025	11	11	"diabetes-vid"	0.375
25	0.580059701492537	11	11	"diabetes-vid"	0.375
26	0.470026772203469	11	11	"diabetes-vid"	0.375
27	0.600726832222895	11	11	"diabetes-vid"	0.375
28	0.458455460685612	11	11	"diabetes-vid"	0.375
29	0.546643518518519	11	11	"diabetes-vid"	0.375
30	0.57936297279363	11	11	"diabetes-vid"	0.375
1	0.62468982630273	12	12	"diabetes-vid"	0.375
2	0.533305520789876	12	12	"diabetes-vid"	0.375
3	0.468621163536418	12	12	"diabetes-vid"	0.375
4	0.53851318359375	12	12	"diabetes-vid"	0.375
5	0.500925925925926	12	12	"diabetes-vid"	0.375
6	0.606601248884924	12	12	"diabetes-vid"	0.375
7	0.577620967741935	12	12	"diabetes-vid"	0.375
8	0.571650124069479	12	12	"diabetes-vid"	0.375
9	0.510679361811632	12	12	"diabetes-vid"	0.375
10	0.52878906687577	12	12	"diabetes-vid"	0.375
11	0.54762833008447	12	12	"diabetes-vid"	0.375
12	0.636029411764706	12	12	"diabetes-vid"	0.375
13	0.502417405318292	12	12	"diabetes-vid"	0.375
14	0.605699855699856	12	12	"diabetes-vid"	0.375
15	0.516666666666667	12	12	"diabetes-vid"	0.375
16	0.562822014051522	12	12	"diabetes-vid"	0.375
17	0.531131404174573	12	12	"diabetes-vid"	0.375
18	0.534745664067047	12	12	"diabetes-vid"	0.375
19	0.558672156459084	12	12	"diabetes-vid"	0.375
20	0.576904296875	12	12	"diabetes-vid"	0.375
21	0.560630709548242	12	12	"diabetes-vid"	0.375
22	0.548981236330149	12	12	"diabetes-vid"	0.375
23	0.495315464895636	12	12	"diabetes-vid"	0.375
24	0.47833251953125	12	12	"diabetes-vid"	0.375
25	0.590785104364326	12	12	"diabetes-vid"	0.375
26	0.529523550970544	12	12	"diabetes-vid"	0.375
27	0.499305555555556	12	12	"diabetes-vid"	0.375
28	0.5032958984375	12	12	"diabetes-vid"	0.375
29	0.509543325526932	12	12	"diabetes-vid"	0.375
30	0.547337962962963	12	12	"diabetes-vid"	0.375
1	0.542035130224107	13	13	"diabetes-vid"	0.375
2	0.557549857549858	13	13	"diabetes-vid"	0.375
3	0.559266756635178	13	13	"diabetes-vid"	0.375
4	0.514139271827501	13	13	"diabetes-vid"	0.375
5	0.568290882244371	13	13	"diabetes-vid"	0.375
6	0.585146587265231	13	13	"diabetes-vid"	0.375
7	0.53343428225318	13	13	"diabetes-vid"	0.375
8	0.561890892797132	13	13	"diabetes-vid"	0.375
9	0.558078011566384	13	13	"diabetes-vid"	0.375
10	0.572146401985112	13	13	"diabetes-vid"	0.375
11	0.497322779653125	13	13	"diabetes-vid"	0.375
12	0.575515137561874	13	13	"diabetes-vid"	0.375
13	0.582134223552435	13	13	"diabetes-vid"	0.375
14	0.5557238037553	13	13	"diabetes-vid"	0.375
15	0.58560794044665	13	13	"diabetes-vid"	0.375
16	0.502194022770398	13	13	"diabetes-vid"	0.375
17	0.497466713797573	13	13	"diabetes-vid"	0.375
18	0.527898027898028	13	13	"diabetes-vid"	0.375
19	0.4981689453125	13	13	"diabetes-vid"	0.375
20	0.569963043201223	13	13	"diabetes-vid"	0.375
21	0.489349319054825	13	13	"diabetes-vid"	0.375
22	0.552308847453385	13	13	"diabetes-vid"	0.375
23	0.512096774193548	13	13	"diabetes-vid"	0.375
24	0.53287841191067	13	13	"diabetes-vid"	0.375
25	0.53428006052846	13	13	"diabetes-vid"	0.375
26	0.52238977782894	13	13	"diabetes-vid"	0.375
27	0.535191337516919	13	13	"diabetes-vid"	0.375
28	0.535444069374927	13	13	"diabetes-vid"	0.375
29	0.5731201171875	13	13	"diabetes-vid"	0.375
30	0.655237421939437	13	13	"diabetes-vid"	0.375
1	0.489504269449715	14	14	"diabetes-vid"	0.375
2	0.492424242424242	14	14	"diabetes-vid"	0.375
3	0.543060009161704	14	14	"diabetes-vid"	0.375
4	0.528627893845285	14	14	"diabetes-vid"	0.375
5	0.542074363992172	14	14	"diabetes-vid"	0.375
6	0.550724637681159	14	14	"diabetes-vid"	0.375
7	0.544607566346697	14	14	"diabetes-vid"	0.375
8	0.529800121138704	14	14	"diabetes-vid"	0.375
9	0.510449853447177	14	14	"diabetes-vid"	0.375
10	0.60480093676815	14	14	"diabetes-vid"	0.375
11	0.552893738140417	14	14	"diabetes-vid"	0.375
12	0.549189814814815	14	14	"diabetes-vid"	0.375
13	0.50385101010101	14	14	"diabetes-vid"	0.375
14	0.537492428831012	14	14	"diabetes-vid"	0.375
15	0.476463700234192	14	14	"diabetes-vid"	0.375
16	0.427947852403678	14	14	"diabetes-vid"	0.375
17	0.547182775996335	14	14	"diabetes-vid"	0.375
18	0.565051483949122	14	14	"diabetes-vid"	0.375
19	0.515656565656566	14	14	"diabetes-vid"	0.375
20	0.477207977207977	14	14	"diabetes-vid"	0.375
21	0.489277718864145	14	14	"diabetes-vid"	0.375
22	0.495169363287161	14	14	"diabetes-vid"	0.375
23	0.535655737704918	14	14	"diabetes-vid"	0.375
24	0.63417803768681	14	14	"diabetes-vid"	0.375
25	0.54155511581888	14	14	"diabetes-vid"	0.375
26	0.51707779886148	14	14	"diabetes-vid"	0.375
27	0.581654294803818	14	14	"diabetes-vid"	0.375
28	0.536972059779077	14	14	"diabetes-vid"	0.375
29	0.577187356848374	14	14	"diabetes-vid"	0.375
30	0.572830381037339	14	14	"diabetes-vid"	0.375
1	0.538187855787476	15	15	"diabetes-vid"	0.375
2	0.568988491823137	15	15	"diabetes-vid"	0.375
3	0.570445920303605	14	15	"diabetes-vid"	0.375
4	0.56508755259943	15	15	"diabetes-vid"	0.375
5	0.571909571909572	15	15	"diabetes-vid"	0.375
6	0.582029783506445	14	15	"diabetes-vid"	0.375
7	0.563973063973064	15	15	"diabetes-vid"	0.375
8	0.498803418803419	15	15	"diabetes-vid"	0.375
9	0.55078125	15	15	"diabetes-vid"	0.375
10	0.499479166666667	15	15	"diabetes-vid"	0.375
11	0.565593434343434	15	15	"diabetes-vid"	0.375
12	0.482230008759855	15	15	"diabetes-vid"	0.375
13	0.468547008547009	15	15	"diabetes-vid"	0.375
14	0.504987373737374	15	15	"diabetes-vid"	0.375
15	0.585981973434535	15	15	"diabetes-vid"	0.375
16	0.577224824355972	15	15	"diabetes-vid"	0.375
17	0.492046659597031	15	15	"diabetes-vid"	0.375
18	0.550892857142857	15	15	"diabetes-vid"	0.375
19	0.528937381404175	14	15	"diabetes-vid"	0.375
20	0.506914381914382	15	15	"diabetes-vid"	0.375
21	0.515906680805938	15	15	"diabetes-vid"	0.375
22	0.577207977207977	15	15	"diabetes-vid"	0.375
23	0.521273933174822	15	15	"diabetes-vid"	0.375
24	0.583814333814334	15	15	"diabetes-vid"	0.375
25	0.554449176931046	15	15	"diabetes-vid"	0.375
26	0.584	15	15	"diabetes-vid"	0.375
27	0.512587822014052	15	15	"diabetes-vid"	0.375
28	0.524368686868687	15	15	"diabetes-vid"	0.375
29	0.470686567164179	15	15	"diabetes-vid"	0.375
30	0.479186432637571	15	15	"diabetes-vid"	0.375
1	0.534090909090909	16	16	"diabetes-vid"	0.375
2	0.484188507444321	16	16	"diabetes-vid"	0.375
3	0.484573502722323	16	16	"diabetes-vid"	0.375
4	0.53030303030303	15	16	"diabetes-vid"	0.375
5	0.550298606502986	16	16	"diabetes-vid"	0.375
6	0.571608946608947	16	16	"diabetes-vid"	0.375
7	0.521915871332626	16	16	"diabetes-vid"	0.375
8	0.521379123116601	16	16	"diabetes-vid"	0.375
9	0.521960297766749	16	16	"diabetes-vid"	0.375
10	0.533653303218521	15	16	"diabetes-vid"	0.375
11	0.538112522686025	16	16	"diabetes-vid"	0.375
12	0.545926667500939	16	16	"diabetes-vid"	0.375
13	0.556058176820889	16	16	"diabetes-vid"	0.375
14	0.600499092558984	16	16	"diabetes-vid"	0.375
15	0.516666666666667	15	16	"diabetes-vid"	0.375
16	0.556955223880597	16	16	"diabetes-vid"	0.375
17	0.5	16	16	"diabetes-vid"	0.375
18	0.55031017369727	16	16	"diabetes-vid"	0.375
19	0.58917236328125	16	16	"diabetes-vid"	0.375
20	0.505898366606171	14	16	"diabetes-vid"	0.375
21	0.544168734491315	16	16	"diabetes-vid"	0.375
22	0.469876660341556	16	16	"diabetes-vid"	0.375
23	0.565491507977355	16	16	"diabetes-vid"	0.375
24	0.507309773224358	16	16	"diabetes-vid"	0.375
25	0.522620109596024	16	16	"diabetes-vid"	0.375
26	0.52130126953125	16	16	"diabetes-vid"	0.375
27	0.568955223880597	16	16	"diabetes-vid"	0.375
28	0.511108566193312	15	16	"diabetes-vid"	0.375
29	0.585510071474984	16	16	"diabetes-vid"	0.375
30	0.552089328882238	16	16	"diabetes-vid"	0.375
1	0.50360310421286	17	17	"diabetes-vid"	0.375
2	0.553660049627792	16	17	"diabetes-vid"	0.375
3	0.58135986328125	17	17	"diabetes-vid"	0.375
4	0.549422799422799	17	17	"diabetes-vid"	0.375
5	0.581091617933723	17	17	"diabetes-vid"	0.375
6	0.553811928811929	17	17	"diabetes-vid"	0.375
7	0.487436868686869	17	17	"diabetes-vid"	0.375
8	0.56352343308865	17	17	"diabetes-vid"	0.375
9	0.542805970149254	15	17	"diabetes-vid"	0.375
10	0.529149159663866	17	17	"diabetes-vid"	0.375
11	0.518785383427689	17	17	"diabetes-vid"	0.375
12	0.521032166843408	15	17	"diabetes-vid"	0.375
13	0.532495256166983	17	17	"diabetes-vid"	0.375
14	0.502654280026543	17	17	"diabetes-vid"	0.375
15	0.53665671641791	16	17	"diabetes-vid"	0.375
16	0.55632318501171	17	17	"diabetes-vid"	0.375
17	0.5	17	17	"diabetes-vid"	0.375
18	0.486674742580254	16	17	"diabetes-vid"	0.375
19	0.588839670235019	17	17	"diabetes-vid"	0.375
20	0.496353276353276	17	17	"diabetes-vid"	0.375
21	0.478641276376737	17	17	"diabetes-vid"	0.375
22	0.493367538480791	17	17	"diabetes-vid"	0.375
23	0.528716417910448	17	17	"diabetes-vid"	0.375
24	0.56561279296875	17	17	"diabetes-vid"	0.375
25	0.515151515151515	17	17	"diabetes-vid"	0.375
26	0.583333333333333	17	17	"diabetes-vid"	0.375
27	0.472546247201602	17	17	"diabetes-vid"	0.375
28	0.55556206088993	17	17	"diabetes-vid"	0.375
29	0.569760101010101	17	17	"diabetes-vid"	0.375
30	0.496626180836707	17	17	"diabetes-vid"	0.375
1	0.515687462144155	18	18	"diabetes-vid"	0.375
2	0.536402180496669	15	18	"diabetes-vid"	0.375
3	0.580436099333737	18	18	"diabetes-vid"	0.375
4	0.513785790031813	18	18	"diabetes-vid"	0.375
5	0.559704184704185	18	18	"diabetes-vid"	0.375
6	0.512987012987013	18	18	"diabetes-vid"	0.375
7	0.633970149253731	17	18	"diabetes-vid"	0.375
8	0.546153846153846	15	18	"diabetes-vid"	0.375
9	0.545883940620783	16	18	"diabetes-vid"	0.375
10	0.542268656716418	18	18	"diabetes-vid"	0.375
11	0.56640625	17	18	"diabetes-vid"	0.375
12	0.544119402985075	18	18	"diabetes-vid"	0.375
13	0.496686631833822	14	18	"diabetes-vid"	0.375
14	0.536075036075036	16	18	"diabetes-vid"	0.375
15	0.546839212093449	18	18	"diabetes-vid"	0.375
16	0.528525016244314	18	18	"diabetes-vid"	0.375
17	0.525779001376549	18	18	"diabetes-vid"	0.375
18	0.544117647058823	18	18	"diabetes-vid"	0.375
19	0.539733494851605	18	18	"diabetes-vid"	0.375
20	0.51171875	16	18	"diabetes-vid"	0.375
21	0.53516333938294	15	18	"diabetes-vid"	0.375
22	0.61978928080623	18	18	"diabetes-vid"	0.375
23	0.590668080593849	17	18	"diabetes-vid"	0.375
24	0.49320824220099	18	18	"diabetes-vid"	0.375
25	0.564003683665247	18	18	"diabetes-vid"	0.375
26	0.494070208728653	18	18	"diabetes-vid"	0.375
27	0.535878402262283	17	18	"diabetes-vid"	0.375
28	0.537402829106665	17	18	"diabetes-vid"	0.375
29	0.531818181818182	17	18	"diabetes-vid"	0.375
30	0.515306716331044	18	18	"diabetes-vid"	0.375
1	0.557327435688511	19	19	"diabetes-vid"	0.375
2	0.55241935483871	19	19	"diabetes-vid"	0.375
3	0.509722222222222	16	19	"diabetes-vid"	0.375
4	0.55078125	16	19	"diabetes-vid"	0.375
5	0.504385964912281	18	19	"diabetes-vid"	0.375
6	0.478220745662606	17	19	"diabetes-vid"	0.375
7	0.57265671641791	19	19	"diabetes-vid"	0.375
8	0.502525252525252	17	19	"diabetes-vid"	0.375
9	0.536075036075036	18	19	"diabetes-vid"	0.375
10	0.610993283845882	17	19	"diabetes-vid"	0.375
11	0.507259953161593	19	19	"diabetes-vid"	0.375
12	0.575408843125379	17	19	"diabetes-vid"	0.375
13	0.57994301994302	19	19	"diabetes-vid"	0.375
14	0.54865671641791	19	19	"diabetes-vid"	0.375
15	0.591338582677165	18	19	"diabetes-vid"	0.375
16	0.584157839599581	18	19	"diabetes-vid"	0.375
17	0.469165085388994	17	19	"diabetes-vid"	0.375
18	0.569327993993242	16	19	"diabetes-vid"	0.375
19	0.537098560354374	17	19	"diabetes-vid"	0.375
20	0.524180327868852	19	19	"diabetes-vid"	0.375
21	0.515633041688111	19	19	"diabetes-vid"	0.375
22	0.598124098124098	17	19	"diabetes-vid"	0.375
23	0.541666666666667	18	19	"diabetes-vid"	0.375
24	0.548387096774194	19	19	"diabetes-vid"	0.375
25	0.559925558312655	18	19	"diabetes-vid"	0.375
26	0.497416020671835	14	19	"diabetes-vid"	0.375
27	0.498846206054025	17	19	"diabetes-vid"	0.375
28	0.518713450292398	18	19	"diabetes-vid"	0.375
29	0.563937621832359	17	19	"diabetes-vid"	0.375
30	0.556420483787957	19	19	"diabetes-vid"	0.375
1	0.50390625	15	20	"diabetes-vid"	0.375
2	0.516393442622951	20	20	"diabetes-vid"	0.375
3	0.524180327868852	20	20	"diabetes-vid"	0.375
4	0.572562083585706	19	20	"diabetes-vid"	0.375
5	0.50403981264637	20	20	"diabetes-vid"	0.375
6	0.474656593406593	20	20	"diabetes-vid"	0.375
7	0.502633989922125	20	20	"diabetes-vid"	0.375
8	0.493883012616286	17	20	"diabetes-vid"	0.375
9	0.58047249907715	19	20	"diabetes-vid"	0.375
10	0.507423117709438	18	20	"diabetes-vid"	0.375
11	0.65007215007215	18	20	"diabetes-vid"	0.375
12	0.562409812409812	15	20	"diabetes-vid"	0.375
13	0.529073288915809	19	20	"diabetes-vid"	0.375
14	0.58367919921875	20	20	"diabetes-vid"	0.375
15	0.560560560560561	20	20	"diabetes-vid"	0.375
16	0.561538461538462	19	20	"diabetes-vid"	0.375
17	0.60197949805585	18	20	"diabetes-vid"	0.375
18	0.53265671641791	17	20	"diabetes-vid"	0.375
19	0.555555555555556	19	20	"diabetes-vid"	0.375
20	0.586369770580297	17	20	"diabetes-vid"	0.375
21	0.510131260354275	20	20	"diabetes-vid"	0.375
22	0.583582089552239	18	20	"diabetes-vid"	0.375
23	0.526771653543307	20	20	"diabetes-vid"	0.375
24	0.487974987974988	20	20	"diabetes-vid"	0.375
25	0.564631718646317	16	20	"diabetes-vid"	0.375
26	0.522505007658772	20	20	"diabetes-vid"	0.375
27	0.612157007505845	20	20	"diabetes-vid"	0.375
28	0.536984754376059	20	20	"diabetes-vid"	0.375
29	0.497537878787879	20	20	"diabetes-vid"	0.375
30	0.550234192037471	15	20	"diabetes-vid"	0.375
1	0.584541062801932	16	21	"diabetes-vid"	0.375
2	0.537674136886735	17	21	"diabetes-vid"	0.375
3	0.582456140350877	17	21	"diabetes-vid"	0.375
4	0.546252371916509	18	21	"diabetes-vid"	0.375
5	0.572222222222222	21	21	"diabetes-vid"	0.375
6	0.549237574205564	21	21	"diabetes-vid"	0.375
7	0.54730224609375	21	21	"diabetes-vid"	0.375
8	0.469600565570873	21	21	"diabetes-vid"	0.375
9	0.544538706256628	15	21	"diabetes-vid"	0.375
10	0.58203125	19	21	"diabetes-vid"	0.375
11	0.547411818598259	18	21	"diabetes-vid"	0.375
12	0.526091853335002	20	21	"diabetes-vid"	0.375
13	0.58984375	19	21	"diabetes-vid"	0.375
14	0.414037946688395	19	21	"diabetes-vid"	0.375
15	0.540420819490587	19	21	"diabetes-vid"	0.375
16	0.500369139904024	18	21	"diabetes-vid"	0.375
17	0.574565756823821	14	21	"diabetes-vid"	0.375
18	0.553846153846154	21	21	"diabetes-vid"	0.375
19	0.493421052631579	17	21	"diabetes-vid"	0.375
20	0.552934551370292	16	21	"diabetes-vid"	0.375
21	0.527943197434723	21	21	"diabetes-vid"	0.375
22	0.54974358974359	19	21	"diabetes-vid"	0.375
23	0.445736434108527	16	21	"diabetes-vid"	0.375
24	0.599115353276685	18	21	"diabetes-vid"	0.375
25	0.511385199240987	21	21	"diabetes-vid"	0.375
26	0.585601355166573	16	21	"diabetes-vid"	0.375
27	0.522868435911914	17	21	"diabetes-vid"	0.375
28	0.494273934951901	18	21	"diabetes-vid"	0.375
29	0.533373712901272	20	21	"diabetes-vid"	0.375
30	0.466592838685862	15	21	"diabetes-vid"	0.375
1	0.588248638838475	16	22	"diabetes-vid"	0.375
2	0.496781479390175	17	22	"diabetes-vid"	0.375
3	0.519814719505919	17	22	"diabetes-vid"	0.375
4	0.576814988290398	18	22	"diabetes-vid"	0.375
5	0.569230769230769	19	22	"diabetes-vid"	0.375
6	0.462111512047492	16	22	"diabetes-vid"	0.375
7	0.568981481481482	22	22	"diabetes-vid"	0.375
8	0.562049062049062	18	22	"diabetes-vid"	0.375
9	0.495730852555117	22	22	"diabetes-vid"	0.375
10	0.524089600800901	20	22	"diabetes-vid"	0.375
11	0.485150224473351	22	22	"diabetes-vid"	0.375
12	0.507863247863248	19	22	"diabetes-vid"	0.375
13	0.566074333625328	18	22	"diabetes-vid"	0.375
14	0.47177278547317	20	22	"diabetes-vid"	0.375
15	0.550884217550884	20	22	"diabetes-vid"	0.375
16	0.567898243488795	21	22	"diabetes-vid"	0.375
17	0.538176033934252	17	22	"diabetes-vid"	0.375
18	0.542649727767695	18	22	"diabetes-vid"	0.375
19	0.53062613430127	17	22	"diabetes-vid"	0.375
20	0.51151295207108	22	22	"diabetes-vid"	0.375
21	0.519079345850999	17	22	"diabetes-vid"	0.375
22	0.578125	21	22	"diabetes-vid"	0.375
23	0.54814990512334	18	22	"diabetes-vid"	0.375
24	0.505035128805621	22	22	"diabetes-vid"	0.375
25	0.487717121588089	20	22	"diabetes-vid"	0.375
26	0.505121638924456	20	22	"diabetes-vid"	0.375
27	0.584262333965844	22	22	"diabetes-vid"	0.375
28	0.547222222222222	19	22	"diabetes-vid"	0.375
29	0.496750350452402	16	22	"diabetes-vid"	0.375
30	0.534641215977377	15	22	"diabetes-vid"	0.375
1	0.491162955107812	17	23	"diabetes-vid"	0.375
2	0.494665012406948	14	23	"diabetes-vid"	0.375
3	0.538507462686567	17	23	"diabetes-vid"	0.375
4	0.555035128805621	20	23	"diabetes-vid"	0.375
5	0.510916179337232	19	23	"diabetes-vid"	0.375
6	0.50974025974026	17	23	"diabetes-vid"	0.375
7	0.516032982134677	20	23	"diabetes-vid"	0.375
8	0.555174019322547	23	23	"diabetes-vid"	0.375
9	0.589779533579712	19	23	"diabetes-vid"	0.375
10	0.526515151515151	19	23	"diabetes-vid"	0.375
11	0.533333333333333	14	23	"diabetes-vid"	0.375
12	0.577777777777778	17	23	"diabetes-vid"	0.375
13	0.658595641646489	19	23	"diabetes-vid"	0.375
14	0.492259341170993	17	23	"diabetes-vid"	0.375
15	0.550362976406534	17	23	"diabetes-vid"	0.375
16	0.528977482465855	18	23	"diabetes-vid"	0.375
17	0.477751756440281	16	23	"diabetes-vid"	0.375
18	0.545470085470085	22	23	"diabetes-vid"	0.375
19	0.535414841696909	21	23	"diabetes-vid"	0.375
20	0.566873449131514	17	23	"diabetes-vid"	0.375
21	0.531984074319841	21	23	"diabetes-vid"	0.375
22	0.584863523573201	21	23	"diabetes-vid"	0.375
23	0.55977229601518	19	23	"diabetes-vid"	0.375
24	0.597658260422028	18	23	"diabetes-vid"	0.375
25	0.53125	18	23	"diabetes-vid"	0.375
26	0.505996365838886	21	23	"diabetes-vid"	0.375
27	0.497285399853265	20	23	"diabetes-vid"	0.375
28	0.549303452453059	14	23	"diabetes-vid"	0.375
29	0.508333333333333	19	23	"diabetes-vid"	0.375
30	0.544028103044496	19	23	"diabetes-vid"	0.375
1	0.515073914561751	16	24	"diabetes-vid"	0.375
2	0.512145748987854	17	24	"diabetes-vid"	0.375
3	0.522792678715322	16	24	"diabetes-vid"	0.375
4	0.497390891840607	21	24	"diabetes-vid"	0.375
5	0.508393829401089	23	24	"diabetes-vid"	0.375
6	0.51171875	18	24	"diabetes-vid"	0.375
7	0.536030850696443	20	24	"diabetes-vid"	0.375
8	0.54842700600919	17	24	"diabetes-vid"	0.375
9	0.593295309044349	18	24	"diabetes-vid"	0.375
10	0.604120879120879	15	24	"diabetes-vid"	0.375
11	0.542207792207792	21	24	"diabetes-vid"	0.375
12	0.503452453058752	24	24	"diabetes-vid"	0.375
