"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
30	0.662052417866371	5	5	"diabetes-vid"	"Yes"	0.5
1	0.57486388384755	6	6	"diabetes-vid"	"Yes"	0.5
2	0.6165771484375	6	6	"diabetes-vid"	"Yes"	0.5
3	0.658242017202781	6	6	"diabetes-vid"	"Yes"	0.5
4	0.63498075998076	6	6	"diabetes-vid"	"Yes"	0.5
5	0.607821804855703	6	6	"diabetes-vid"	"Yes"	0.5
6	0.63287037037037	6	6	"diabetes-vid"	"Yes"	0.5
7	0.678093353509487	6	6	"diabetes-vid"	"Yes"	0.5
8	0.60927523244091	6	6	"diabetes-vid"	"Yes"	0.5
9	0.580537313432836	6	6	"diabetes-vid"	"Yes"	0.5
10	0.644358208955224	6	6	"diabetes-vid"	"Yes"	0.5
11	0.604818996624374	6	6	"diabetes-vid"	"Yes"	0.5
12	0.692321889996309	6	6	"diabetes-vid"	"Yes"	0.5
13	0.619444444444444	6	6	"diabetes-vid"	"Yes"	0.5
14	0.645021645021645	6	6	"diabetes-vid"	"Yes"	0.5
15	0.525378558449425	6	6	"diabetes-vid"	"Yes"	0.5
16	0.590909090909091	6	6	"diabetes-vid"	"Yes"	0.5
17	0.642994505494506	6	6	"diabetes-vid"	"Yes"	0.5
18	0.646003898635478	6	6	"diabetes-vid"	"Yes"	0.5
19	0.640450100153175	6	6	"diabetes-vid"	"Yes"	0.5
20	0.681985972683647	6	6	"diabetes-vid"	"Yes"	0.5
21	0.575697450697451	6	6	"diabetes-vid"	"Yes"	0.5
22	0.609367484367484	6	6	"diabetes-vid"	"Yes"	0.5
23	0.724537037037037	6	6	"diabetes-vid"	"Yes"	0.5
24	0.628372805467185	6	6	"diabetes-vid"	"Yes"	0.5
25	0.723829039812646	6	6	"diabetes-vid"	"Yes"	0.5
26	0.67755223880597	6	6	"diabetes-vid"	"Yes"	0.5
27	0.657638888888889	6	6	"diabetes-vid"	"Yes"	0.5
28	0.585030846234431	6	6	"diabetes-vid"	"Yes"	0.5
29	0.73382568359375	6	6	"diabetes-vid"	"Yes"	0.5
30	0.674335863377609	6	6	"diabetes-vid"	"Yes"	0.5
1	0.660245901639344	7	7	"diabetes-vid"	"Yes"	0.5
2	0.727633477633478	7	7	"diabetes-vid"	"Yes"	0.5
3	0.697048611111111	7	7	"diabetes-vid"	"Yes"	0.5
4	0.63217504743833	7	7	"diabetes-vid"	"Yes"	0.5
5	0.668238213399504	7	7	"diabetes-vid"	"Yes"	0.5
6	0.638817330210773	7	7	"diabetes-vid"	"Yes"	0.5
7	0.733070866141732	7	7	"diabetes-vid"	"Yes"	0.5
8	0.695595708639187	7	7	"diabetes-vid"	"Yes"	0.5
9	0.685055230669266	7	7	"diabetes-vid"	"Yes"	0.5
10	0.662714400828825	7	7	"diabetes-vid"	"Yes"	0.5
11	0.659392789373814	7	7	"diabetes-vid"	"Yes"	0.5
12	0.610226752175905	7	7	"diabetes-vid"	"Yes"	0.5
13	0.680183756805808	7	7	"diabetes-vid"	"Yes"	0.5
14	0.629464285714286	7	7	"diabetes-vid"	"Yes"	0.5
15	0.639202279202279	7	7	"diabetes-vid"	"Yes"	0.5
16	0.602025375392853	7	7	"diabetes-vid"	"Yes"	0.5
17	0.682455520207376	7	7	"diabetes-vid"	"Yes"	0.5
18	0.705266203703704	7	7	"diabetes-vid"	"Yes"	0.5
19	0.652179104477612	7	7	"diabetes-vid"	"Yes"	0.5
20	0.662483081087732	7	7	"diabetes-vid"	"Yes"	0.5
21	0.61847365233192	7	7	"diabetes-vid"	"Yes"	0.5
22	0.738758782201405	7	7	"diabetes-vid"	"Yes"	0.5
23	0.717960656500989	7	7	"diabetes-vid"	"Yes"	0.5
24	0.686988936988937	7	7	"diabetes-vid"	"Yes"	0.5
25	0.637552998182919	7	7	"diabetes-vid"	"Yes"	0.5
26	0.6630859375	7	7	"diabetes-vid"	"Yes"	0.5
27	0.604411593528111	7	7	"diabetes-vid"	"Yes"	0.5
28	0.611641333804642	7	7	"diabetes-vid"	"Yes"	0.5
29	0.620757253276577	7	7	"diabetes-vid"	"Yes"	0.5
30	0.630336812144213	7	7	"diabetes-vid"	"Yes"	0.5
1	0.61038961038961	8	8	"diabetes-vid"	"Yes"	0.5
2	0.689153439153439	8	8	"diabetes-vid"	"Yes"	0.5
3	0.71644525881814	8	8	"diabetes-vid"	"Yes"	0.5
4	0.644983967017865	8	8	"diabetes-vid"	"Yes"	0.5
5	0.714934233500175	8	8	"diabetes-vid"	"Yes"	0.5
6	0.58968660968661	8	8	"diabetes-vid"	"Yes"	0.5
7	0.648956356736243	8	8	"diabetes-vid"	"Yes"	0.5
8	0.645707070707071	8	8	"diabetes-vid"	"Yes"	0.5
9	0.641654641654642	8	8	"diabetes-vid"	"Yes"	0.5
10	0.661556751345263	8	8	"diabetes-vid"	"Yes"	0.5
11	0.646341463414634	8	8	"diabetes-vid"	"Yes"	0.5
12	0.661271823626864	8	8	"diabetes-vid"	"Yes"	0.5
13	0.688269828479337	8	8	"diabetes-vid"	"Yes"	0.5
14	0.694097222222222	8	8	"diabetes-vid"	"Yes"	0.5
15	0.677461433756806	8	8	"diabetes-vid"	"Yes"	0.5
16	0.655796252927401	8	8	"diabetes-vid"	"Yes"	0.5
17	0.69159155597723	8	8	"diabetes-vid"	"Yes"	0.5
18	0.70962357545758	8	8	"diabetes-vid"	"Yes"	0.5
19	0.664502164502164	8	8	"diabetes-vid"	"Yes"	0.5
20	0.705608577824909	8	8	"diabetes-vid"	"Yes"	0.5
21	0.678834033613445	8	8	"diabetes-vid"	"Yes"	0.5
22	0.674408131755018	8	8	"diabetes-vid"	"Yes"	0.5
23	0.653219373219373	8	8	"diabetes-vid"	"Yes"	0.5
24	0.69406150583245	8	8	"diabetes-vid"	"Yes"	0.5
25	0.701838105337575	8	8	"diabetes-vid"	"Yes"	0.5
26	0.654767552182163	8	8	"diabetes-vid"	"Yes"	0.5
27	0.654767552182163	8	8	"diabetes-vid"	"Yes"	0.5
28	0.681432835820896	8	8	"diabetes-vid"	"Yes"	0.5
29	0.599232707283555	8	8	"diabetes-vid"	"Yes"	0.5
30	0.676851851851852	8	8	"diabetes-vid"	"Yes"	0.5
1	0.631023918934842	9	9	"diabetes-vid"	"Yes"	0.5
2	0.641484819734345	9	9	"diabetes-vid"	"Yes"	0.5
3	0.657046657046657	9	9	"diabetes-vid"	"Yes"	0.5
4	0.656415694591729	9	9	"diabetes-vid"	"Yes"	0.5
5	0.650636574074074	9	9	"diabetes-vid"	"Yes"	0.5
6	0.650938824954573	9	9	"diabetes-vid"	"Yes"	0.5
7	0.6168689876317	9	9	"diabetes-vid"	"Yes"	0.5
8	0.612230470130788	9	9	"diabetes-vid"	"Yes"	0.5
9	0.668982630272953	9	9	"diabetes-vid"	"Yes"	0.5
10	0.533643430610424	9	9	"diabetes-vid"	"Yes"	0.5
11	0.640632028789924	9	9	"diabetes-vid"	"Yes"	0.5
12	0.613374461645908	9	9	"diabetes-vid"	"Yes"	0.5
13	0.660128805620609	9	9	"diabetes-vid"	"Yes"	0.5
14	0.577917457305503	9	9	"diabetes-vid"	"Yes"	0.5
15	0.628739378419276	9	9	"diabetes-vid"	"Yes"	0.5
16	0.614003253660368	9	9	"diabetes-vid"	"Yes"	0.5
17	0.732277965312536	9	9	"diabetes-vid"	"Yes"	0.5
18	0.629329004329004	9	9	"diabetes-vid"	"Yes"	0.5
19	0.565848214285714	9	9	"diabetes-vid"	"Yes"	0.5
20	0.65	9	9	"diabetes-vid"	"Yes"	0.5
21	0.664203513022411	9	9	"diabetes-vid"	"Yes"	0.5
22	0.678414351851852	9	9	"diabetes-vid"	"Yes"	0.5
23	0.626029850746269	9	9	"diabetes-vid"	"Yes"	0.5
24	0.61331569664903	9	9	"diabetes-vid"	"Yes"	0.5
25	0.621650124069479	9	9	"diabetes-vid"	"Yes"	0.5
26	0.554311099987486	9	9	"diabetes-vid"	"Yes"	0.5
27	0.621392579019698	9	9	"diabetes-vid"	"Yes"	0.5
28	0.643339831059129	9	9	"diabetes-vid"	"Yes"	0.5
29	0.645613834173156	9	9	"diabetes-vid"	"Yes"	0.5
30	0.704571759259259	9	9	"diabetes-vid"	"Yes"	0.5
1	0.632986111111111	10	10	"diabetes-vid"	"Yes"	0.5
2	0.694093355024403	10	10	"diabetes-vid"	"Yes"	0.5
3	0.545536014338524	10	10	"diabetes-vid"	"Yes"	0.5
4	0.605143349329396	10	10	"diabetes-vid"	"Yes"	0.5
5	0.594851605087826	10	10	"diabetes-vid"	"Yes"	0.5
6	0.637480699948533	10	10	"diabetes-vid"	"Yes"	0.5
7	0.646517262265294	10	10	"diabetes-vid"	"Yes"	0.5
8	0.594168439494431	10	10	"diabetes-vid"	"Yes"	0.5
9	0.64225569259962	10	10	"diabetes-vid"	"Yes"	0.5
10	0.561308983666062	10	10	"diabetes-vid"	"Yes"	0.5
11	0.661182669789227	10	10	"diabetes-vid"	"Yes"	0.5
12	0.630840586349061	10	10	"diabetes-vid"	"Yes"	0.5
13	0.661437184692999	10	10	"diabetes-vid"	"Yes"	0.5
14	0.645833333333333	10	10	"diabetes-vid"	"Yes"	0.5
15	0.544814340588988	10	10	"diabetes-vid"	"Yes"	0.5
16	0.620179104477612	10	10	"diabetes-vid"	"Yes"	0.5
17	0.621212121212121	10	10	"diabetes-vid"	"Yes"	0.5
18	0.563779527559055	10	10	"diabetes-vid"	"Yes"	0.5
19	0.619139915202907	10	10	"diabetes-vid"	"Yes"	0.5
20	0.688792688792689	10	10	"diabetes-vid"	"Yes"	0.5
21	0.584321631878558	10	10	"diabetes-vid"	"Yes"	0.5
22	0.67469165085389	10	10	"diabetes-vid"	"Yes"	0.5
23	0.617857142857143	10	10	"diabetes-vid"	"Yes"	0.5
24	0.660391288298265	10	10	"diabetes-vid"	"Yes"	0.5
25	0.6771240234375	10	10	"diabetes-vid"	"Yes"	0.5
26	0.571608946608947	10	10	"diabetes-vid"	"Yes"	0.5
27	0.610188261351052	10	10	"diabetes-vid"	"Yes"	0.5
28	0.619044892349977	10	10	"diabetes-vid"	"Yes"	0.5
29	0.637873754152824	10	10	"diabetes-vid"	"Yes"	0.5
30	0.651820895522388	10	10	"diabetes-vid"	"Yes"	0.5
1	0.583458040750547	11	11	"diabetes-vid"	"Yes"	0.5
2	0.67019906323185	11	11	"diabetes-vid"	"Yes"	0.5
3	0.668547008547009	11	11	"diabetes-vid"	"Yes"	0.5
4	0.653846153846154	11	11	"diabetes-vid"	"Yes"	0.5
5	0.599976280834915	11	11	"diabetes-vid"	"Yes"	0.5
6	0.580557238037553	11	11	"diabetes-vid"	"Yes"	0.5
7	0.661671641791045	11	11	"diabetes-vid"	"Yes"	0.5
8	0.671266605588639	11	11	"diabetes-vid"	"Yes"	0.5
9	0.561017552182163	11	11	"diabetes-vid"	"Yes"	0.5
10	0.670567164179104	11	11	"diabetes-vid"	"Yes"	0.5
11	0.582388059701493	11	11	"diabetes-vid"	"Yes"	0.5
12	0.75108990220337	11	11	"diabetes-vid"	"Yes"	0.5
13	0.63975427819219	11	11	"diabetes-vid"	"Yes"	0.5
14	0.588887472919587	11	11	"diabetes-vid"	"Yes"	0.5
15	0.584378957062277	11	11	"diabetes-vid"	"Yes"	0.5
16	0.595728255275347	11	11	"diabetes-vid"	"Yes"	0.5
17	0.616762866762867	11	11	"diabetes-vid"	"Yes"	0.5
18	0.555211672377584	11	11	"diabetes-vid"	"Yes"	0.5
19	0.633835388994307	11	11	"diabetes-vid"	"Yes"	0.5
20	0.61064990512334	11	11	"diabetes-vid"	"Yes"	0.5
21	0.686311326468807	11	11	"diabetes-vid"	"Yes"	0.5
22	0.680688111228938	11	11	"diabetes-vid"	"Yes"	0.5
23	0.598149253731343	11	11	"diabetes-vid"	"Yes"	0.5
24	0.625432835820895	11	11	"diabetes-vid"	"Yes"	0.5
25	0.636777128005198	11	11	"diabetes-vid"	"Yes"	0.5
26	0.634800384800385	11	11	"diabetes-vid"	"Yes"	0.5
27	0.623019943019943	11	11	"diabetes-vid"	"Yes"	0.5
28	0.624189814814815	11	11	"diabetes-vid"	"Yes"	0.5
29	0.694208955223881	11	11	"diabetes-vid"	"Yes"	0.5
30	0.604524001381375	11	11	"diabetes-vid"	"Yes"	0.5
1	0.571305524793897	12	12	"diabetes-vid"	"Yes"	0.5
2	0.542137120242114	12	12	"diabetes-vid"	"Yes"	0.5
3	0.60483573274271	12	12	"diabetes-vid"	"Yes"	0.5
4	0.602302590414216	12	12	"diabetes-vid"	"Yes"	0.5
5	0.611475409836066	12	12	"diabetes-vid"	"Yes"	0.5
6	0.593531937734836	12	12	"diabetes-vid"	"Yes"	0.5
7	0.595358345358345	12	12	"diabetes-vid"	"Yes"	0.5
8	0.575577200577201	12	12	"diabetes-vid"	"Yes"	0.5
9	0.549069478908189	12	12	"diabetes-vid"	"Yes"	0.5
10	0.593142453163662	12	12	"diabetes-vid"	"Yes"	0.5
11	0.626940942269409	12	12	"diabetes-vid"	"Yes"	0.5
12	0.666202301635373	12	12	"diabetes-vid"	"Yes"	0.5
13	0.59324236517219	12	12	"diabetes-vid"	"Yes"	0.5
14	0.626958878284435	12	12	"diabetes-vid"	"Yes"	0.5
15	0.73930950938825	12	12	"diabetes-vid"	"Yes"	0.5
16	0.625405092592593	12	12	"diabetes-vid"	"Yes"	0.5
17	0.619661563255439	12	12	"diabetes-vid"	"Yes"	0.5
18	0.604513888888889	12	12	"diabetes-vid"	"Yes"	0.5
19	0.711182669789227	12	12	"diabetes-vid"	"Yes"	0.5
20	0.560889929742389	12	12	"diabetes-vid"	"Yes"	0.5
21	0.604844251030692	12	12	"diabetes-vid"	"Yes"	0.5
22	0.629256509956404	12	12	"diabetes-vid"	"Yes"	0.5
23	0.676955223880597	12	12	"diabetes-vid"	"Yes"	0.5
24	0.62949598416948	12	12	"diabetes-vid"	"Yes"	0.5
25	0.561106155218555	12	12	"diabetes-vid"	"Yes"	0.5
26	0.623044776119403	12	12	"diabetes-vid"	"Yes"	0.5
27	0.60205078125	12	12	"diabetes-vid"	"Yes"	0.5
28	0.685185185185185	12	12	"diabetes-vid"	"Yes"	0.5
29	0.723816263510036	12	12	"diabetes-vid"	"Yes"	0.5
30	0.671731917717319	12	12	"diabetes-vid"	"Yes"	0.5
1	0.625351288056206	13	13	"diabetes-vid"	"Yes"	0.5
2	0.635602678571429	13	13	"diabetes-vid"	"Yes"	0.5
3	0.70755272770119	13	13	"diabetes-vid"	"Yes"	0.5
4	0.639543774690965	13	13	"diabetes-vid"	"Yes"	0.5
5	0.637529720936053	13	13	"diabetes-vid"	"Yes"	0.5
6	0.666746268656716	13	13	"diabetes-vid"	"Yes"	0.5
7	0.586885245901639	13	13	"diabetes-vid"	"Yes"	0.5
8	0.757444168734491	13	13	"diabetes-vid"	"Yes"	0.5
9	0.572979797979798	13	13	"diabetes-vid"	"Yes"	0.5
10	0.62907976905856	13	13	"diabetes-vid"	"Yes"	0.5
11	0.609801488833747	13	13	"diabetes-vid"	"Yes"	0.5
12	0.598326852833746	13	13	"diabetes-vid"	"Yes"	0.5
13	0.638657407407407	13	13	"diabetes-vid"	"Yes"	0.5
14	0.626664310121362	13	13	"diabetes-vid"	"Yes"	0.5
15	0.636258363355636	13	13	"diabetes-vid"	"Yes"	0.5
16	0.567540322580645	13	13	"diabetes-vid"	"Yes"	0.5
17	0.555027485112231	13	13	"diabetes-vid"	"Yes"	0.5
18	0.627372685185185	13	13	"diabetes-vid"	"Yes"	0.5
19	0.613291703835861	13	13	"diabetes-vid"	"Yes"	0.5
20	0.621626180836707	13	13	"diabetes-vid"	"Yes"	0.5
21	0.61383056640625	13	13	"diabetes-vid"	"Yes"	0.5
22	0.616581196581197	13	13	"diabetes-vid"	"Yes"	0.5
23	0.647840531561462	13	13	"diabetes-vid"	"Yes"	0.5
24	0.628950984883188	13	13	"diabetes-vid"	"Yes"	0.5
25	0.629861111111111	13	13	"diabetes-vid"	"Yes"	0.5
26	0.612843927893738	13	13	"diabetes-vid"	"Yes"	0.5
27	0.68603515625	13	13	"diabetes-vid"	"Yes"	0.5
28	0.594193770041228	13	13	"diabetes-vid"	"Yes"	0.5
29	0.537277537277537	13	13	"diabetes-vid"	"Yes"	0.5
30	0.667137210615471	13	13	"diabetes-vid"	"Yes"	0.5
1	0.605750203701548	14	14	"diabetes-vid"	"Yes"	0.5
2	0.642013888888889	14	14	"diabetes-vid"	"Yes"	0.5
3	0.652634766807995	14	14	"diabetes-vid"	"Yes"	0.5
4	0.657930355604774	14	14	"diabetes-vid"	"Yes"	0.5
5	0.56988525390625	14	14	"diabetes-vid"	"Yes"	0.5
6	0.640088593576966	14	14	"diabetes-vid"	"Yes"	0.5
7	0.568178921880974	14	14	"diabetes-vid"	"Yes"	0.5
8	0.5823974609375	14	14	"diabetes-vid"	"Yes"	0.5
9	0.696013289036545	14	14	"diabetes-vid"	"Yes"	0.5
10	0.61641429436705	14	14	"diabetes-vid"	"Yes"	0.5
11	0.616005506194469	14	14	"diabetes-vid"	"Yes"	0.5
12	0.592979602052309	14	14	"diabetes-vid"	"Yes"	0.5
13	0.570199878861296	14	14	"diabetes-vid"	"Yes"	0.5
14	0.645263671875	14	14	"diabetes-vid"	"Yes"	0.5
15	0.659452087286527	14	14	"diabetes-vid"	"Yes"	0.5
16	0.60336398556629	14	14	"diabetes-vid"	"Yes"	0.5
17	0.594575718775463	14	14	"diabetes-vid"	"Yes"	0.5
18	0.614014666511466	14	14	"diabetes-vid"	"Yes"	0.5
19	0.569789227166276	14	14	"diabetes-vid"	"Yes"	0.5
20	0.64984130859375	14	14	"diabetes-vid"	"Yes"	0.5
21	0.664451827242525	14	14	"diabetes-vid"	"Yes"	0.5
22	0.66991452991453	14	14	"diabetes-vid"	"Yes"	0.5
23	0.636503795066414	14	14	"diabetes-vid"	"Yes"	0.5
24	0.613758782201405	14	14	"diabetes-vid"	"Yes"	0.5
25	0.667809042809043	14	14	"diabetes-vid"	"Yes"	0.5
26	0.674270421817255	14	14	"diabetes-vid"	"Yes"	0.5
27	0.594586894586895	14	14	"diabetes-vid"	"Yes"	0.5
28	0.67228512609367	14	14	"diabetes-vid"	"Yes"	0.5
29	0.613253731343284	14	14	"diabetes-vid"	"Yes"	0.5
30	0.6227175982973	14	14	"diabetes-vid"	"Yes"	0.5
1	0.633778334028647	15	15	"diabetes-vid"	"Yes"	0.5
2	0.647569444444444	15	15	"diabetes-vid"	"Yes"	0.5
3	0.663187855787476	15	15	"diabetes-vid"	"Yes"	0.5
4	0.652777777777778	15	15	"diabetes-vid"	"Yes"	0.5
5	0.680640720810912	15	15	"diabetes-vid"	"Yes"	0.5
6	0.61328125	15	15	"diabetes-vid"	"Yes"	0.5
7	0.610630110630111	15	15	"diabetes-vid"	"Yes"	0.5
8	0.638856400259909	15	15	"diabetes-vid"	"Yes"	0.5
9	0.677679340470038	15	15	"diabetes-vid"	"Yes"	0.5
10	0.607293447293447	15	15	"diabetes-vid"	"Yes"	0.5
11	0.560693279939932	15	15	"diabetes-vid"	"Yes"	0.5
12	0.60357666015625	15	15	"diabetes-vid"	"Yes"	0.5
13	0.659986257443885	15	15	"diabetes-vid"	"Yes"	0.5
14	0.65631103515625	15	15	"diabetes-vid"	"Yes"	0.5
15	0.650853775853776	15	15	"diabetes-vid"	"Yes"	0.5
16	0.735950630252101	15	15	"diabetes-vid"	"Yes"	0.5
17	0.550682382133995	15	15	"diabetes-vid"	"Yes"	0.5
18	0.521873568483738	15	15	"diabetes-vid"	"Yes"	0.5
19	0.557320099255583	15	15	"diabetes-vid"	"Yes"	0.5
20	0.592529296875	15	15	"diabetes-vid"	"Yes"	0.5
21	0.586837606837607	15	15	"diabetes-vid"	"Yes"	0.5
22	0.697299499476196	15	15	"diabetes-vid"	"Yes"	0.5
23	0.553866146848603	15	15	"diabetes-vid"	"Yes"	0.5
24	0.639475038600103	15	15	"diabetes-vid"	"Yes"	0.5
25	0.58645101876367	15	15	"diabetes-vid"	"Yes"	0.5
26	0.637150936726759	15	15	"diabetes-vid"	"Yes"	0.5
27	0.516895141895142	15	15	"diabetes-vid"	"Yes"	0.5
28	0.635742518351214	15	15	"diabetes-vid"	"Yes"	0.5
29	0.647208436724566	15	15	"diabetes-vid"	"Yes"	0.5
30	0.580557238037553	15	15	"diabetes-vid"	"Yes"	0.5
1	0.639178240740741	16	16	"diabetes-vid"	"Yes"	0.5
2	0.667350427350427	16	16	"diabetes-vid"	"Yes"	0.5
3	0.617882617945188	16	16	"diabetes-vid"	"Yes"	0.5
4	0.611225071225071	16	16	"diabetes-vid"	"Yes"	0.5
5	0.556358208955224	16	16	"diabetes-vid"	"Yes"	0.5
6	0.669145199063232	16	16	"diabetes-vid"	"Yes"	0.5
7	0.554671851066337	15	16	"diabetes-vid"	"Yes"	0.5
8	0.613690401701915	16	16	"diabetes-vid"	"Yes"	0.5
9	0.623917748917749	16	16	"diabetes-vid"	"Yes"	0.5
10	0.71465844402277	16	16	"diabetes-vid"	"Yes"	0.5
11	0.653020892151327	16	16	"diabetes-vid"	"Yes"	0.5
12	0.580024954627949	16	16	"diabetes-vid"	"Yes"	0.5
13	0.650767292716445	16	16	"diabetes-vid"	"Yes"	0.5
14	0.588623046875	16	16	"diabetes-vid"	"Yes"	0.5
15	0.672804360993337	16	16	"diabetes-vid"	"Yes"	0.5
16	0.662108262108262	16	16	"diabetes-vid"	"Yes"	0.5
17	0.568941823179111	15	16	"diabetes-vid"	"Yes"	0.5
18	0.598970321017565	16	16	"diabetes-vid"	"Yes"	0.5
19	0.683089674225855	16	16	"diabetes-vid"	"Yes"	0.5
20	0.637568497514974	16	16	"diabetes-vid"	"Yes"	0.5
21	0.597503373819163	16	16	"diabetes-vid"	"Yes"	0.5
22	0.488407494145199	16	16	"diabetes-vid"	"Yes"	0.5
23	0.646289575772744	16	16	"diabetes-vid"	"Yes"	0.5
24	0.717450217980441	16	16	"diabetes-vid"	"Yes"	0.5
25	0.624489564428312	16	16	"diabetes-vid"	"Yes"	0.5
26	0.621309715512614	16	16	"diabetes-vid"	"Yes"	0.5
27	0.641019671749505	16	16	"diabetes-vid"	"Yes"	0.5
28	0.655838562815307	16	16	"diabetes-vid"	"Yes"	0.5
29	0.536923076923077	16	16	"diabetes-vid"	"Yes"	0.5
30	0.615415154264973	16	16	"diabetes-vid"	"Yes"	0.5
1	0.583712121212121	17	17	"diabetes-vid"	"Yes"	0.5
2	0.557793039227098	17	17	"diabetes-vid"	"Yes"	0.5
3	0.600221161680829	17	17	"diabetes-vid"	"Yes"	0.5
4	0.627458968688162	17	17	"diabetes-vid"	"Yes"	0.5
5	0.58895202020202	17	17	"diabetes-vid"	"Yes"	0.5
6	0.563497169325785	17	17	"diabetes-vid"	"Yes"	0.5
7	0.580665813060179	17	17	"diabetes-vid"	"Yes"	0.5
8	0.676059701492537	17	17	"diabetes-vid"	"Yes"	0.5
9	0.591209716209716	17	17	"diabetes-vid"	"Yes"	0.5
10	0.594758064516129	17	17	"diabetes-vid"	"Yes"	0.5
11	0.581423611111111	17	17	"diabetes-vid"	"Yes"	0.5
12	0.605611940298508	17	17	"diabetes-vid"	"Yes"	0.5
13	0.64604307378616	17	17	"diabetes-vid"	"Yes"	0.5
14	0.577361782071927	17	17	"diabetes-vid"	"Yes"	0.5
15	0.557672384022102	17	17	"diabetes-vid"	"Yes"	0.5
16	0.610963052695336	17	17	"diabetes-vid"	"Yes"	0.5
17	0.604922867513612	17	17	"diabetes-vid"	"Yes"	0.5
18	0.698358585858586	17	17	"diabetes-vid"	"Yes"	0.5
19	0.565717746820109	17	17	"diabetes-vid"	"Yes"	0.5
20	0.67134328358209	17	17	"diabetes-vid"	"Yes"	0.5
21	0.630284675953967	17	17	"diabetes-vid"	"Yes"	0.5
22	0.626778937381404	17	17	"diabetes-vid"	"Yes"	0.5
23	0.621857210626186	17	17	"diabetes-vid"	"Yes"	0.5
24	0.678842504743833	17	17	"diabetes-vid"	"Yes"	0.5
25	0.693796526054591	17	17	"diabetes-vid"	"Yes"	0.5
26	0.577952755905512	17	17	"diabetes-vid"	"Yes"	0.5
27	0.602783203125	17	17	"diabetes-vid"	"Yes"	0.5
28	0.639657930355605	17	17	"diabetes-vid"	"Yes"	0.5
29	0.600512163892446	17	17	"diabetes-vid"	"Yes"	0.5
30	0.601524562394128	17	17	"diabetes-vid"	"Yes"	0.5
1	0.674988140417457	18	18	"diabetes-vid"	"Yes"	0.5
2	0.594681708299758	18	18	"diabetes-vid"	"Yes"	0.5
3	0.616100702576112	18	18	"diabetes-vid"	"Yes"	0.5
4	0.514765180265655	18	18	"diabetes-vid"	"Yes"	0.5
5	0.549251796865795	18	18	"diabetes-vid"	"Yes"	0.5
6	0.597189278937381	18	18	"diabetes-vid"	"Yes"	0.5
7	0.635675348273773	18	18	"diabetes-vid"	"Yes"	0.5
8	0.604434815853192	18	18	"diabetes-vid"	"Yes"	0.5
9	0.580597014925373	18	18	"diabetes-vid"	"Yes"	0.5
10	0.576960076960077	18	18	"diabetes-vid"	"Yes"	0.5
11	0.634535678279377	18	18	"diabetes-vid"	"Yes"	0.5
12	0.62255859375	18	18	"diabetes-vid"	"Yes"	0.5
13	0.66973876953125	18	18	"diabetes-vid"	"Yes"	0.5
14	0.641409085220873	18	18	"diabetes-vid"	"Yes"	0.5
15	0.61867681498829	18	18	"diabetes-vid"	"Yes"	0.5
16	0.638673557278208	18	18	"diabetes-vid"	"Yes"	0.5
17	0.665405657082994	18	18	"diabetes-vid"	"Yes"	0.5
18	0.530405405405405	18	18	"diabetes-vid"	"Yes"	0.5
19	0.625681405208964	18	18	"diabetes-vid"	"Yes"	0.5
20	0.614597213809812	18	18	"diabetes-vid"	"Yes"	0.5
21	0.65632318501171	18	18	"diabetes-vid"	"Yes"	0.5
22	0.629398148148148	17	18	"diabetes-vid"	"Yes"	0.5
23	0.663135839832383	17	18	"diabetes-vid"	"Yes"	0.5
24	0.618793911007026	18	18	"diabetes-vid"	"Yes"	0.5
25	0.619675925925926	18	18	"diabetes-vid"	"Yes"	0.5
26	0.622246831549157	18	18	"diabetes-vid"	"Yes"	0.5
27	0.63800048828125	18	18	"diabetes-vid"	"Yes"	0.5
28	0.565492537313433	18	18	"diabetes-vid"	"Yes"	0.5
29	0.631141439205955	18	18	"diabetes-vid"	"Yes"	0.5
30	0.599491812535291	18	18	"diabetes-vid"	"Yes"	0.5
1	0.632649230384182	19	19	"diabetes-vid"	"Yes"	0.5
2	0.689583333333333	19	19	"diabetes-vid"	"Yes"	0.5
3	0.696394686907021	19	19	"diabetes-vid"	"Yes"	0.5
4	0.568121693121693	19	19	"diabetes-vid"	"Yes"	0.5
5	0.586120018323408	19	19	"diabetes-vid"	"Yes"	0.5
6	0.624327368289325	19	19	"diabetes-vid"	"Yes"	0.5
7	0.581882730187815	18	19	"diabetes-vid"	"Yes"	0.5
8	0.514446874640267	19	19	"diabetes-vid"	"Yes"	0.5
9	0.674603174603175	19	19	"diabetes-vid"	"Yes"	0.5
10	0.63982905982906	19	19	"diabetes-vid"	"Yes"	0.5
11	0.691701492537313	19	19	"diabetes-vid"	"Yes"	0.5
12	0.586921296296296	19	19	"diabetes-vid"	"Yes"	0.5
13	0.582601992409867	19	19	"diabetes-vid"	"Yes"	0.5
14	0.64129638671875	19	19	"diabetes-vid"	"Yes"	0.5
15	0.620731120731121	19	19	"diabetes-vid"	"Yes"	0.5
16	0.589178240740741	19	19	"diabetes-vid"	"Yes"	0.5
17	0.614554905782976	19	19	"diabetes-vid"	"Yes"	0.5
18	0.636476426799007	19	19	"diabetes-vid"	"Yes"	0.5
19	0.62349537037037	19	19	"diabetes-vid"	"Yes"	0.5
